transaction_id,transaction_date,year,quarter,month,month_num,day_of_week,customer_id,customer_segment,region,city,product_category,product_name,quantity,unit_price,gross_revenue,discount_rate,discount_amount,net_revenue,cost,profit,sales_channel,sales_rep,order_status,profit_margin,revenue_per_unit,is_high_value,days_since_start
TXN001588,2022-01-06,2022,Q1,January,1,Thursday,CUST2646,Government,West,Exeter,Software,Project Manager,2,490.18,980.36,0.11,107.84,872.52,519.58,352.94,Partner,Rep_10,Completed,40.45,436.26,False,5
TXN001589,2022-01-14,2022,Q1,January,1,Friday,CUST5220,Enterprise,East,Colchester,Stationery,Pen Collection,9,38.62,347.58,0.1,34.76,312.82,170.38,142.44,Direct Sales,Rep_20,Completed,45.53,34.76,False,13
TXN001590,2024-04-08,2024,Q2,April,4,Monday,CUST9031,Government,North,Newcastle,Electronics,Laptop Pro,1,1035.07,1035.07,0.07,72.45,962.62,665.37,297.25,Direct Sales,Rep_02,Completed,30.88,962.62,False,828
TXN001591,2022-06-26,2022,Q2,June,6,Sunday,CUST2162,Smb,South,Southampton,Furniture,Office Chair,16,275.69,4411.04,0.0,0.0,4411.04,2159.12,2251.92,Retail,Rep_06,Completed,51.05,275.69,False,176
TXN001592,2023-09-28,2023,Q3,September,9,Thursday,CUST5438,Government,East,Norwich,Stationery,Paper Ream,5,12.31,61.55,0.06,3.69,57.86,25.38,32.48,Retail,Rep_08,Completed,56.14,11.57,False,635
TXN001593,2022-05-15,2022,Q2,May,5,Sunday,CUST2248,Enterprise,West,Plymouth,Electronics,Bluetooth Headphones,49,1018.84,49923.16,0.08,3993.85,45929.31,29136.39,16792.92,Retail,Rep_12,Completed,36.56,937.33,True,134
TXN001594,2023-05-05,2023,Q2,May,5,Friday,CUST5390,Individual,East,Norwich,Furniture,Desk Lamp,3,275.18,825.54,0.0,0.0,825.54,531.8,293.74,Retail,Rep_18,Completed,35.58,275.18,False,489
TXN001595,2024-11-08,2024,Q4,November,11,Friday,CUST2563,Individual,East,Norwich,Electronics,USB-C Hub,5,538.74,3501.81,0.02,70.04,3431.77,1749.25,1682.52,Retail,Rep_20,Completed,49.03,686.35,False,1042
TXN001596,2024-03-26,2024,Q1,March,3,Tuesday,CUST1828,Individual,West,Birmingham,Electronics,Bluetooth Headphones,1,964.18,964.18,0.04,38.57,925.61,458.81,466.8,Online,Rep_10,Completed,50.43,925.61,False,815
TXN001597,2023-07-20,2023,Q3,July,7,Thursday,CUST2334,Enterprise,South,Brighton,Electronics,Wireless Mouse,30,965.14,28954.2,0.12,3474.5,25479.7,16056.14,9423.56,Direct Sales,Rep_02,Completed,36.98,849.32,True,565
TXN001598,2024-02-01,2024,Q1,February,2,Thursday,CUST9751,Enterprise,North,Newcastle,Software,Security Pack,15,226.28,3394.2,0.09,305.48,3088.72,1548.63,1540.09,Direct Sales,Rep_13,Completed,49.86,205.91,False,761
TXN001599,2024-06-14,2024,Q2,June,6,Friday,CUST7840,Smb,South,Southampton,Furniture,Standing Desk,8,186.07,1488.56,0.03,44.66,1443.9,780.47,663.43,Direct Sales,Rep_09,Pending,45.95,180.49,False,895
TXN001600,2024-10-27,2024,Q4,October,10,Sunday,CUST9283,Government,West,Birmingham,Electronics,Bluetooth Headphones,1,975.56,1268.23,0.15,190.23,1078.0,662.64,415.36,Online,Rep_20,Completed,38.53,1078.0,False,1030
TXN001601,2022-07-09,2022,Q3,July,7,Saturday,CUST4271,Smb,North,Manchester,Stationery,Pen Collection,5,44.07,220.35,0.02,4.41,215.94,104.23,111.71,Retail,Unassigned,Completed,51.73,43.19,False,189
TXN001602,2023-12-04,2023,Q4,December,12,Monday,CUST2954,Enterprise,South,Brighton,Furniture,Filing Cabinet,34,171.03,7559.53,0.12,907.14,6652.39,4002.55,2649.84,Retail,Rep_06,Completed,39.83,195.66,True,702
TXN001603,2023-10-05,2023,Q4,October,10,Thursday,CUST8799,Government,West,Birmingham,Furniture,Desk Lamp,3,386.18,1506.1,0.04,60.24,1445.86,893.43,552.43,Partner,Rep_02,Pending,38.21,481.95,False,642
TXN001604,2022-10-09,2022,Q4,October,10,Sunday,CUST5739,Government,West,Birmingham,Furniture,Office Chair,5,684.87,4451.65,0.05,222.58,4229.07,2001.04,2228.03,Online,Rep_09,Completed,52.68,845.81,False,281
TXN001605,2024-09-22,2024,Q3,September,9,Sunday,CUST3945,Smb,South,Bristol,Software,Cloud Storage,20,366.41,7328.2,0.02,146.56,7181.64,2878.64,4303.0,Partner,Rep_08,Cancelled,59.92,359.08,True,995
TXN001606,2022-10-10,2022,Q4,October,10,Monday,CUST3125,Individual,East,Norwich,Software,Productivity Suite,4,415.83,2162.32,0.0,0.0,2162.32,1453.2,709.12,Retail,Rep_17,Completed,32.79,540.58,False,282
TXN001607,2023-11-09,2023,Q4,November,11,Thursday,CUST7491,Government,South,London,Electronics,Bluetooth Headphones,1,764.16,993.41,0.06,59.6,933.81,409.74,524.07,Direct Sales,Rep_17,Pending,56.12,933.81,False,677
TXN001608,2022-06-29,2022,Q2,June,6,Wednesday,CUST1179,Smb,North,Manchester,Software,Security Pack,7,316.56,2215.92,0.0,0.0,2215.92,1378.82,837.1,Online,Rep_01,Completed,37.78,316.56,False,179
TXN001609,2022-10-05,2022,Q4,October,10,Wednesday,CUST3589,Smb,East,Ipswich,Electronics,Webcam HD,20,1184.07,30785.82,0.02,615.72,30170.1,17475.63,12694.47,Retail,Rep_08,Pending,42.08,1508.5,True,277
TXN001610,2023-01-18,2023,Q1,January,1,Wednesday,CUST1704,Smb,North,Newcastle,Software,Productivity Suite,17,206.97,3518.49,0.05,175.92,3342.57,2000.45,1342.12,Retail,Rep_09,Completed,40.15,196.62,False,382
TXN001611,2022-10-08,2022,Q4,October,10,Saturday,CUST5674,Individual,East,Ipswich,Electronics,USB-C Hub,1,867.93,1128.31,0.03,33.85,1094.46,644.84,449.62,Direct Sales,Rep_04,Completed,41.08,1094.46,False,280
TXN001612,2024-03-08,2024,Q1,March,3,Friday,CUST5636,Individual,South,Southampton,Stationery,Sticky Notes,2,98.23,196.46,0.04,7.86,188.6,109.22,79.38,Retail,Rep_12,Completed,42.09,94.3,False,797
TXN001613,2024-10-07,2024,Q4,October,10,Monday,CUST7224,Enterprise,East,Colchester,Software,Productivity Suite,31,486.28,19597.08,0.02,391.94,19205.14,10101.9,9103.24,Direct Sales,Rep_05,Completed,47.4,619.52,True,1010
TXN001614,2024-05-16,2024,Q2,May,5,Thursday,CUST8354,Smb,North,Liverpool,Electronics,Bluetooth Headphones,14,1372.34,19212.76,0.0,0.0,19212.76,8819.08,10393.68,Retail,Rep_03,Completed,54.1,1372.34,True,866
TXN001615,2024-01-18,2024,Q1,January,1,Thursday,CUST1071,Enterprise,East,Cambridge,Electronics,Laptop Pro,45,499.52,22478.4,0.14,3146.98,19331.42,10186.66,9144.76,Retail,Rep_04,Completed,47.31,429.59,True,747
TXN001616,2022-04-21,2022,Q2,April,4,Thursday,CUST7118,Smb,West,Birmingham,Stationery,Stapler,4,33.01,132.04,0.01,1.32,130.72,75.45,55.27,Direct Sales,Unassigned,Completed,42.28,32.68,False,110
TXN001617,2023-06-28,2023,Q2,June,6,Wednesday,CUST4502,Enterprise,East,Ipswich,Electronics,Bluetooth Headphones,34,1102.72,37492.48,0.09,3374.32,34118.16,16915.63,17202.53,Partner,Rep_15,Completed,50.42,1003.48,True,543
TXN001618,2022-06-13,2022,Q2,June,6,Monday,CUST4519,Government,East,Colchester,Software,Cloud Storage,1,224.75,224.75,0.08,17.98,206.77,94.79,111.98,Partner,Rep_11,Completed,54.16,206.77,False,163
TXN001619,2024-10-10,2024,Q4,October,10,Thursday,CUST9961,Enterprise,West,Exeter,Stationery,Stapler,8,71.8,746.72,0.12,89.61,657.11,454.18,202.93,Partner,Rep_16,Completed,30.88,82.14,False,1013
TXN001620,2022-07-01,2022,Q3,July,7,Friday,CUST4041,Smb,North,Manchester,Stationery,Pen Collection,15,64.31,964.65,0.02,19.29,945.36,439.69,505.67,Online,Rep_05,Completed,53.49,63.02,False,181
TXN001621,2024-09-08,2024,Q3,September,9,Sunday,CUST5736,Individual,South,Bristol,Furniture,Standing Desk,5,270.93,1354.65,0.05,67.73,1286.92,639.15,647.77,Online,Rep_06,Completed,50.33,257.38,False,981
TXN001622,2024-07-31,2024,Q3,July,7,Wednesday,CUST3708,Government,South,Southampton,Software,Project Manager,5,463.3,2316.5,0.14,324.31,1992.19,892.17,1100.02,Retail,Rep_18,Pending,55.22,398.44,False,942
TXN001623,2022-10-16,2022,Q4,October,10,Sunday,CUST1355,Enterprise,South,Brighton,Electronics,Wireless Mouse,5,1095.36,7119.84,0.01,71.2,7048.64,4123.84,2924.8,Partner,Rep_08,Completed,41.49,1409.73,True,288
TXN001624,2022-12-25,2022,Q4,December,12,Sunday,CUST5864,Government,South,Brighton,Stationery,Sticky Notes,5,64.42,418.73,0.02,8.37,410.36,239.01,171.35,Online,Rep_16,Completed,41.76,82.07,False,358
TXN001625,2023-10-20,2023,Q4,October,10,Friday,CUST3078,Government,East,Ipswich,Electronics,USB-C Hub,4,1389.29,7224.31,0.05,361.22,6863.09,3915.52,2947.57,Online,Rep_20,Completed,42.95,1715.77,True,657
TXN001626,2023-02-18,2023,Q1,February,2,Saturday,CUST7444,Individual,North,Manchester,Furniture,Office Chair,2,288.74,577.48,0.01,5.77,571.71,358.75,212.96,Direct Sales,Rep_05,Pending,37.25,285.86,False,413
TXN001627,2024-10-06,2024,Q4,October,10,Sunday,CUST4338,Enterprise,West,Cardiff,Software,Cloud Storage,37,449.02,21597.86,0.1,2159.79,19438.07,7972.15,11465.92,Retail,Rep_13,Completed,58.99,525.35,True,1009
TXN001628,2023-09-04,2023,Q3,September,9,Monday,CUST4396,Individual,West,Birmingham,Software,Productivity Suite,1,157.12,157.12,0.02,3.14,153.98,76.06,77.92,Online,Rep_20,Completed,50.6,153.98,False,611
TXN001629,2023-09-16,2023,Q3,September,9,Saturday,CUST8748,Individual,North,Manchester,Furniture,Bookshelf,4,235.98,943.92,0.01,9.44,934.48,563.14,371.34,Online,Rep_14,Completed,39.74,233.62,False,623
TXN001630,2024-01-22,2024,Q1,January,1,Monday,CUST3256,Individual,West,Exeter,Furniture,Filing Cabinet,4,697.21,2788.84,0.04,111.55,2677.29,1081.99,1595.3,Online,Rep_02,Completed,59.59,669.32,False,751
TXN001631,2024-04-09,2024,Q2,April,4,Tuesday,CUST5298,Government,East,Colchester,Furniture,Desk Lamp,4,333.77,1335.08,0.04,53.4,1281.68,741.46,540.22,Online,Rep_19,Completed,42.15,320.42,False,829
TXN001632,2024-12-06,2024,Q4,December,12,Friday,CUST2267,Individual,West,Plymouth,Furniture,Desk Lamp,5,172.35,1120.28,0.04,44.81,1075.47,692.78,382.69,Retail,Rep_01,Pending,35.58,215.09,False,1070
TXN001633,2023-03-02,2023,Q1,March,3,Thursday,CUST4546,Smb,West,Plymouth,Furniture,Filing Cabinet,20,634.45,12689.0,0.01,126.89,12562.11,6460.72,6101.39,Direct Sales,Rep_05,Completed,48.57,628.11,True,425
TXN001634,2024-12-28,2024,Q4,December,12,Saturday,CUST6561,Smb,East,Ipswich,Electronics,Laptop Pro,4,221.17,1150.08,0.01,11.5,1138.58,609.29,529.29,Partner,Rep_06,Completed,46.49,284.64,False,1092
TXN001635,2023-01-31,2023,Q1,January,1,Tuesday,CUST3647,Individual,East,Cambridge,Stationery,Paper Ream,5,74.36,371.8,0.03,11.15,360.65,151.21,209.44,Retail,Rep_17,Completed,58.07,72.13,False,395
TXN001636,2024-12-13,2024,Q4,December,12,Friday,CUST9615,Government,South,Bristol,Furniture,Standing Desk,5,364.39,2368.53,0.15,355.28,2013.25,980.53,1032.72,Online,Rep_13,Completed,51.3,402.65,False,1077
TXN001637,2024-02-27,2024,Q1,February,2,Tuesday,CUST7566,Individual,East,Ipswich,Electronics,Wireless Mouse,5,1171.87,5859.35,0.03,175.78,5683.57,3931.55,1752.02,Retail,Rep_09,Completed,30.83,1136.71,True,787
TXN001638,2023-10-27,2023,Q4,October,10,Friday,CUST4158,Smb,East,Colchester,Software,Cloud Storage,16,435.34,9055.07,0.01,90.55,8964.52,4648.03,4316.49,Online,Rep_04,Completed,48.15,560.28,True,664
TXN001639,2022-05-02,2022,Q2,May,5,Monday,CUST7566,Smb,North,Newcastle,Furniture,Filing Cabinet,12,214.32,2571.84,0.02,51.44,2520.4,1249.1,1271.3,Online,Rep_15,Completed,50.44,210.03,False,121
TXN001640,2024-04-12,2024,Q2,April,4,Friday,CUST6283,Individual,West,Exeter,Stationery,Sticky Notes,3,89.96,269.88,0.0,0.0,269.88,186.17,83.71,Partner,Rep_09,Completed,31.02,89.96,False,832
TXN001641,2023-07-17,2023,Q3,July,7,Monday,CUST9581,Government,North,Newcastle,Electronics,Laptop Pro,4,877.33,3509.32,0.12,421.12,3088.2,2028.18,1060.02,Partner,Rep_10,Completed,34.32,772.05,False,562
TXN001642,2024-01-02,2024,Q1,January,1,Tuesday,CUST5183,Individual,West,Plymouth,Electronics,Bluetooth Headphones,3,400.08,1200.24,0.04,48.01,1152.23,550.77,601.46,Online,Rep_17,Completed,52.2,384.08,False,731
TXN001643,2024-08-25,2024,Q3,August,8,Sunday,CUST4302,Government,South,Brighton,Stationery,Notebook Set,2,11.53,23.06,0.13,3.0,20.06,12.96,7.1,Retail,Rep_02,Completed,35.39,10.03,False,967
TXN001644,2024-07-15,2024,Q3,July,7,Monday,CUST1746,Individual,West,Cardiff,Electronics,Wireless Mouse,2,400.05,800.1,0.03,24.0,776.1,406.18,369.92,Partner,Rep_06,Completed,47.66,388.05,False,926
TXN001645,2023-11-13,2023,Q4,November,11,Monday,CUST5554,Enterprise,South,London,Electronics,Webcam HD,42,549.85,30021.81,0.0,0.0,30021.81,18945.19,11076.62,Direct Sales,Rep_03,Completed,36.9,714.8,True,681
TXN001646,2024-09-01,2024,Q3,September,9,Sunday,CUST5468,Individual,West,Cardiff,Software,Project Manager,1,299.86,299.86,0.01,3.0,296.86,153.41,143.45,Direct Sales,Rep_09,Completed,48.32,296.86,False,974
TXN001647,2023-09-04,2023,Q3,September,9,Monday,CUST6798,Government,West,Cardiff,Stationery,Notebook Set,5,36.92,184.6,0.15,27.69,156.91,63.43,93.48,Retail,Rep_11,Completed,59.58,31.38,False,611
TXN001648,2023-04-02,2023,Q2,April,4,Sunday,CUST3299,Government,East,Norwich,Stationery,Notebook Set,5,25.17,125.85,0.04,5.03,120.82,53.66,67.16,Online,Rep_02,Completed,55.59,24.16,False,456
TXN001649,2022-07-04,2022,Q3,July,7,Monday,CUST9529,Individual,South,Southampton,Stationery,Stapler,3,52.18,156.54,0.01,1.57,154.97,72.56,82.41,Online,Rep_19,Completed,53.18,51.66,False,184
TXN001650,2024-07-30,2024,Q3,July,7,Tuesday,CUST6940,Individual,West,Exeter,Software,Security Pack,1,345.34,345.34,0.03,10.36,334.98,176.74,158.24,Online,Rep_09,Cancelled,47.24,334.98,False,941
TXN001651,2024-12-06,2024,Q4,December,12,Friday,CUST6242,Government,North,Leeds,Furniture,Standing Desk,4,218.91,1138.33,0.02,22.77,1115.56,662.65,452.91,Partner,Rep_08,Completed,40.6,278.89,False,1070
TXN001652,2024-05-29,2024,Q2,May,5,Wednesday,CUST3715,Government,West,Plymouth,Electronics,USB-C Hub,3,1290.24,3870.72,0.14,541.9,3328.82,1541.03,1787.79,Retail,Rep_15,Completed,53.71,1109.61,False,879
TXN001653,2022-01-06,2022,Q1,January,1,Thursday,CUST2416,Individual,South,Brighton,Software,Cloud Storage,5,491.78,2458.9,0.05,122.95,2335.95,1493.77,842.18,Online,Rep_03,Completed,36.05,467.19,False,5
TXN001654,2024-10-22,2024,Q4,October,10,Tuesday,CUST6927,Individual,South,Bristol,Furniture,Bookshelf,5,419.31,2725.52,0.03,81.77,2643.75,1076.06,1567.69,Partner,Rep_14,Pending,59.3,528.75,False,1025
TXN001655,2023-04-28,2023,Q2,April,4,Friday,CUST8762,Enterprise,South,Brighton,Furniture,Filing Cabinet,42,556.04,23353.68,0.0,0.0,23353.68,10402.93,12950.75,Retail,Rep_06,Completed,55.45,556.04,True,482
TXN001656,2022-04-26,2022,Q2,April,4,Tuesday,CUST9882,Government,East,Ipswich,Electronics,Bluetooth Headphones,5,1072.43,5362.15,0.04,214.49,5147.66,2778.73,2368.93,Online,Rep_15,Completed,46.02,1029.53,True,115
TXN001657,2023-06-16,2023,Q2,June,6,Friday,CUST6143,Individual,West,Exeter,Electronics,Bluetooth Headphones,1,971.35,971.35,0.05,48.57,922.78,612.32,310.46,Direct Sales,Rep_18,Completed,33.64,922.78,False,531
TXN001658,2022-03-23,2022,Q1,March,3,Wednesday,CUST6779,Enterprise,West,Birmingham,Software,Design Pro,8,272.35,2178.8,0.08,174.3,2004.5,983.71,1020.79,Partner,Rep_17,Cancelled,50.92,250.56,False,81
TXN001659,2024-03-10,2024,Q1,March,3,Sunday,CUST9384,Government,South,Southampton,Furniture,Filing Cabinet,1,283.49,283.49,0.13,36.85,246.64,169.65,76.99,Retail,Rep_16,Completed,31.22,246.64,False,799
TXN001660,2022-11-06,2022,Q4,November,11,Sunday,CUST3955,Enterprise,West,Birmingham,Furniture,Desk Lamp,26,560.82,18955.72,0.11,2085.13,16870.59,9517.62,7352.97,Online,Rep_18,Completed,43.58,648.87,True,309
TXN001661,2024-12-07,2024,Q4,December,12,Saturday,CUST9002,Enterprise,South,London,Software,Productivity Suite,43,224.61,12555.7,0.01,125.56,12430.14,5413.66,7016.48,Retail,Rep_15,Completed,56.45,289.07,True,1071
TXN001662,2023-03-26,2023,Q1,March,3,Sunday,CUST4784,Smb,South,Bristol,Software,Design Pro,18,457.38,8232.84,0.03,246.99,7985.85,5229.62,2756.23,Partner,Rep_10,Completed,34.51,443.66,True,449
TXN001663,2024-07-19,2024,Q3,July,7,Friday,CUST7893,Government,East,Norwich,Electronics,Wireless Mouse,5,798.31,3991.55,0.06,239.49,3752.06,2084.53,1667.53,Partner,Rep_08,Cancelled,44.44,750.41,False,930
TXN001664,2023-01-27,2023,Q1,January,1,Friday,CUST8976,Government,West,Birmingham,Stationery,Sticky Notes,2,76.58,153.16,0.13,19.91,133.25,79.61,53.64,Direct Sales,Rep_07,Completed,40.26,66.62,False,391
TXN001665,2023-11-06,2023,Q4,November,11,Monday,CUST1536,Individual,East,Colchester,Stationery,Notebook Set,5,67.93,441.55,0.02,8.83,432.72,251.43,181.29,Direct Sales,Rep_08,Completed,41.9,86.54,False,674
TXN001666,2023-07-28,2023,Q3,July,7,Friday,CUST9341,Smb,East,Ipswich,Stationery,Notebook Set,11,97.47,1072.17,0.0,0.0,1072.17,714.42,357.75,Online,Rep_02,Completed,33.37,97.47,False,573
TXN001667,2022-07-29,2022,Q3,July,7,Friday,CUST4251,Government,East,Norwich,Furniture,Standing Desk,4,223.99,895.96,0.12,107.52,788.44,499.03,289.41,Retail,Rep_20,Completed,36.71,197.11,False,209
TXN001668,2022-03-18,2022,Q1,March,3,Friday,CUST3328,Smb,West,Birmingham,Software,Cloud Storage,10,411.93,4119.3,0.02,82.39,4036.91,2235.29,1801.62,Partner,Rep_09,Completed,44.63,403.69,False,76
TXN001669,2024-08-26,2024,Q3,August,8,Monday,CUST8000,Individual,South,Bristol,Stationery,Notebook Set,2,15.98,31.96,0.05,1.6,30.36,17.73,12.63,Online,Rep_16,Completed,41.6,15.18,False,968
TXN001670,2024-10-18,2024,Q4,October,10,Friday,CUST6997,Government,East,Colchester,Furniture,Office Chair,2,540.92,1406.39,0.1,140.64,1265.75,594.97,670.78,Direct Sales,Rep_17,Completed,52.99,632.88,False,1021
TXN001671,2023-03-03,2023,Q1,March,3,Friday,CUST7034,Individual,North,Liverpool,Electronics,Wireless Mouse,2,1494.71,2989.42,0.01,29.89,2959.53,1450.25,1509.28,Direct Sales,Unassigned,Pending,51.0,1479.76,False,426
TXN001672,2024-02-03,2024,Q1,February,2,Saturday,CUST9807,Smb,East,Ipswich,Electronics,Webcam HD,2,1236.23,2472.46,0.05,123.62,2348.84,1581.04,767.8,Retail,Rep_10,Completed,32.69,1174.42,False,763
TXN001673,2024-02-27,2024,Q1,February,2,Tuesday,CUST3004,Individual,West,Cardiff,Software,Security Pack,1,295.15,295.15,0.05,14.76,280.39,153.13,127.26,Partner,Rep_20,Completed,45.39,280.39,False,787
TXN001674,2022-05-11,2022,Q2,May,5,Wednesday,CUST3647,Smb,East,Norwich,Software,Productivity Suite,5,281.13,1405.65,0.02,28.11,1377.54,779.06,598.48,Online,Rep_10,Pending,43.45,275.51,False,130
TXN001675,2022-07-22,2022,Q3,July,7,Friday,CUST7334,Enterprise,East,Colchester,Furniture,Bookshelf,18,681.24,12262.32,0.1,1226.23,11036.09,7099.06,3937.03,Partner,Rep_10,Completed,35.67,613.12,True,202
TXN001676,2022-09-21,2022,Q3,September,9,Wednesday,CUST4954,Smb,West,Plymouth,Furniture,Desk Lamp,15,677.74,10166.1,0.05,508.31,9657.79,5701.23,3956.56,Online,Rep_01,Completed,40.97,643.85,True,263
TXN001677,2024-02-27,2024,Q1,February,2,Tuesday,CUST7178,Government,South,Bristol,Furniture,Office Chair,4,230.02,920.08,0.15,138.01,782.07,409.93,372.14,Retail,Rep_03,Completed,47.58,195.52,False,787
TXN001678,2023-10-04,2023,Q4,October,10,Wednesday,CUST1525,Smb,East,Cambridge,Software,Design Pro,9,110.14,1288.64,0.01,12.89,1275.75,735.49,540.26,Direct Sales,Rep_02,Completed,42.35,141.75,False,641
TXN001679,2023-03-04,2023,Q1,March,3,Saturday,CUST8999,Individual,South,Bristol,Software,Cloud Storage,4,92.2,368.8,0.03,11.06,357.74,178.23,179.51,Online,Rep_10,Completed,50.18,89.44,False,427
TXN001680,2024-04-06,2024,Q2,April,4,Saturday,CUST3690,Smb,East,Norwich,Electronics,USB-C Hub,13,1209.92,15728.96,0.0,0.0,15728.96,7726.28,8002.68,Direct Sales,Rep_13,Pending,50.88,1209.92,True,826
TXN001681,2024-06-08,2024,Q2,June,6,Saturday,CUST2802,Government,West,Birmingham,Stationery,Pen Collection,2,54.07,108.14,0.06,6.49,101.65,42.69,58.96,Direct Sales,Rep_19,Completed,58.0,50.82,False,889
TXN001682,2024-01-01,2024,Q1,January,1,Monday,CUST3587,Smb,East,Ipswich,Software,Project Manager,14,358.39,5017.46,0.04,200.7,4816.76,2306.32,2510.44,Retail,Rep_03,Completed,52.12,344.05,False,730
TXN001683,2022-04-03,2022,Q2,April,4,Sunday,CUST3931,Individual,East,Norwich,Electronics,Wireless Mouse,2,282.61,565.22,0.04,22.61,542.61,344.31,198.3,Partner,Rep_09,Completed,36.55,271.3,False,92
TXN001684,2023-06-08,2023,Q2,June,6,Thursday,CUST9739,Smb,South,Brighton,Software,Cloud Storage,9,185.31,1667.79,0.05,83.39,1584.4,665.18,919.22,Online,Rep_12,Completed,58.02,176.04,False,523
TXN001685,2022-06-21,2022,Q2,June,6,Tuesday,CUST3438,Individual,East,Cambridge,Stationery,Paper Ream,5,20.3,101.5,0.02,2.03,99.47,55.22,44.25,Online,Rep_19,Completed,44.49,19.89,False,171
TXN001686,2023-03-14,2023,Q1,March,3,Tuesday,CUST1228,Individual,North,Liverpool,Electronics,Wireless Mouse,4,517.02,2068.08,0.03,62.04,2006.04,1058.14,947.9,Partner,Rep_17,Completed,47.25,501.51,False,437
TXN001687,2024-12-18,2024,Q4,December,12,Wednesday,CUST2636,Government,North,Manchester,Stationery,Stapler,2,17.72,46.07,0.09,4.15,41.92,20.85,21.07,Direct Sales,Rep_03,Completed,50.26,20.96,False,1082
TXN001688,2024-06-06,2024,Q2,June,6,Thursday,CUST2702,Enterprise,West,Cardiff,Software,Project Manager,9,409.29,3683.61,0.08,294.69,3388.92,1454.51,1934.41,Retail,Rep_20,Completed,57.08,376.55,False,887
TXN001689,2024-12-10,2024,Q4,December,12,Tuesday,CUST6417,Government,East,Cambridge,Stationery,Paper Ream,5,46.59,302.84,0.1,30.28,272.56,109.21,163.35,Online,Rep_14,Completed,59.93,54.51,False,1074
TXN001690,2023-02-10,2023,Q1,February,2,Friday,CUST3936,Smb,East,Ipswich,Furniture,Office Chair,3,412.76,1238.28,0.01,12.38,1225.9,510.3,715.6,Online,Rep_17,Completed,58.37,408.63,False,405
TXN001691,2023-11-18,2023,Q4,November,11,Saturday,CUST3755,Individual,East,Cambridge,Stationery,Notebook Set,2,18.63,48.44,0.0,0.0,48.44,25.32,23.12,Online,Rep_02,Completed,47.73,24.22,False,686
TXN001692,2022-06-04,2022,Q2,June,6,Saturday,CUST2563,Government,South,London,Stationery,Sticky Notes,2,90.36,180.72,0.13,23.49,157.23,87.39,69.84,Retail,Rep_05,Completed,44.42,78.61,False,154
TXN001693,2022-10-07,2022,Q4,October,10,Friday,CUST4802,Smb,North,Liverpool,Stationery,Notebook Set,3,69.84,272.38,0.02,5.45,266.93,117.97,148.96,Direct Sales,Rep_01,Completed,55.8,88.98,False,279
TXN001694,2022-04-05,2022,Q2,April,4,Tuesday,CUST9752,Individual,South,Southampton,Electronics,Laptop Pro,1,490.72,490.72,0.01,4.91,485.81,287.85,197.96,Direct Sales,Rep_12,Completed,40.75,485.81,False,94
